"id","number","date","due_date","currency_code","gross_amount","vat_amount","net_amount","payment_term_days","name","value","name-2","display_name"
21074810,"201272","2024-09-11","2024-10-31",0,"2640.00","440.00","2200.00",50,"LIFTMASTER LTD","120924002D","misc_ref","MiscRef"
14724015,"0920332","2019-10-04","2019-11-30",2,"655.20","0.00","655.20",52,"DE OLIEBRON BV","07101901E4","misc_ref","MiscRef"
14384001,"17482184","2019-02-08","2019-03-15",0,"109.42","18.24","91.18",32,"KLARIUS PRODUCTS LTD","11022019","misc_ref","MiscRef"
14224099,"1010/00005794","2018-10-16","2018-12-31",0,"384.00","64.00","320.00",77,"KERRIDGE COMMERCIAL SYSTEMS LIMITED","191018026D","misc_ref","MiscRef"
20661442,"18340359","2023-05-24","2023-06-15",0,"105.65","17.61","88.04",15,"KLARIUS PRODUCTS LTD","25052023","misc_ref","MiscRef"
20898956,"I450312","2024-03-05","2024-05-04",0,"501.36","83.56","417.80",58,"SHAFTEC AUTOMOTIVE COMPONENTS LIMITED","0603240043","misc_ref","MiscRef"
13856974,"BOL/303500","2018-03-09","2018-04-30",0,"107.64","17.94","89.70",42,"CITY ELECTRICAL FACTORS LTD","19031804C2","misc_ref","MiscRef"
14626072,"17578140","2019-07-26","2019-08-15",0,"115.27","19.21","96.06",16,"KLARIUS PRODUCTS LTD","29072019","misc_ref","MiscRef"
14637531,"17582914","2019-08-05","2019-09-15",0,"85.67","14.28","71.39",56,"KLARIUS PRODUCTS LTD","06082019","misc_ref","MiscRef"
14326500,"17460516","2018-12-28","2019-01-15",0,"26.14","4.36","21.78",15,"KLARIUS PRODUCTS LTD","31122018","misc_ref","MiscRef"
13969164,"17327361","2018-05-23","2018-06-15",0,"279.50","46.58","232.92",22,"KLARIUS PRODUCTS LTD","24052018","misc_ref","MiscRef"
21024581,"18614222","2024-08-15","2024-09-15",0,"47.47","7.91","39.56",29,"KLARIUS PRODUCTS LTD","16082024","misc_ref","MiscRef"
20575284,"SI080587","2023-02-16","2023-03-18",0,"30.66","5.11","25.55",28,"STANNERS EQUIPMENT LTD","17022300D9","misc_ref","MiscRef"
14638436,"EEC799305","2019-08-06","2019-10-15",0,"448.15","74.69","373.46",72,"EUROPEAN EXHAUST & CATALYST LTD.","0608190450","misc_ref","MiscRef"
21069955,"18627004","2024-09-05","2024-10-15",0,"136.48","22.75","113.73",36,"KLARIUS PRODUCTS LTD","06092024","misc_ref","MiscRef"
14032314,"19902853","2018-06-27","2018-08-31",0,"73.63","12.27","61.36",63,"FPS LIVERPOOL","28062018","misc_ref","MiscRef"
15065373,"0000152026","2020-06-02","2020-08-31",0,"237.60","39.60","198.00",49,"TENNANTS UK LTD","1407200205","misc_ref","MiscRef"
20274987,"INV-34653","2022-02-26","2022-03-05",0,"5514.24","919.04","4595.20",8,"OTL OMEGA TELEMATICS AND LOGISTICS LTD","03032200D2","misc_ref","MiscRef"
20397653,"A1565725/01","2022-07-13","2022-10-31",0,"88.63","14.77","73.86",109,"BM CATALYSTS","14072022","misc_ref","MiscRef"
13807606,"18518796","2018-02-15","2018-04-30",0,"24.88","4.15","20.73",70,"FERRARIS PISTON SERVICES LTD","16022018","misc_ref","MiscRef"
13733020,"PSI012708","2018-01-09","2018-04-30",0,"12513.38","2085.56","10427.82",108,"EXEDY CLUTCH EUROPE LTD","09011803C1","misc_ref","MiscRef"
20760731,"18412063","2023-09-18","2023-10-15",0,"34.57","5.76","28.81",24,"KLARIUS PRODUCTS LTD","19092023","misc_ref","MiscRef"
20472751,"SI003520163","2022-10-14","2022-12-31",0,"22.09","3.68","18.41",78,"JACK SEALEY LIMITED","1710220266","misc_ref","MiscRef"
20348138,"252","2022-05-20","2022-08-18",2,"11121.28","0.00","11121.28",81,"ALBERFLEX SRL","2305220191","misc_ref","MiscRef"
13907426,"19141028","2018-04-18","2018-06-30",0,"76.61","12.77","63.84",71,"FERRARIS PISTON SERVICES LTD","19042018","misc_ref","MiscRef"
13868374,"13002","2018-03-22","2018-04-30",0,"9585.12","1597.52","7987.60",25,"COMPLETE AUTOMOTIVE AFTERMARKET SOLUTIONS LTD","26031802BA","misc_ref","MiscRef"
20953322,"21973","2024-05-10","2024-06-09",0,"54.00","9.00","45.00",27,"PITSTOP GARAGE & MOT CENTRE LIMITED","1505240066","misc_ref","MiscRef"
21026690,"545298","2024-08-20","2024-10-31",0,"65.18","10.86","54.32",72,"EPTG (POWERFLEX) LTD.","200824028B","misc_ref","MiscRef"
20529349,"A1623518/01","2022-12-22","2023-03-31",0,"490.77","81.79","408.98",101,"BM CATALYSTS","23122022","misc_ref","MiscRef"
13876005,"18942024","2018-03-28","2018-05-31",0,"420.95","70.16","350.79",62,"FERRARIS PISTON SERVICES LTD","29032018","misc_ref","MiscRef"
21070742,"785297","2024-09-05","2024-11-04",0,"66.92","11.15","55.77",62,"TOMO MOTORPARTS","0909240365","misc_ref","MiscRef"
20947203,"18550421","2024-05-06","2024-06-15",0,"44.24","7.37","36.87",39,"KLARIUS PRODUCTS LTD","07052024","misc_ref","MiscRef"
14816742,"201900902","2019-12-06","2020-02-04",2,"8448.00","0.00","8448.00",59,"SOCIETE SOLAUFIL TUNISIE","10121901CC","misc_ref","MiscRef"
20817150,"18455462","2023-11-23","2023-12-15",0,"122.80","20.47","102.33",21,"KLARIUS PRODUCTS LTD","24112023","misc_ref","MiscRef"
21187922,"9582158113","2025-01-09","2025-03-10",0,"960.96","160.16","800.80",83,"3M UNITED KINGDOM PLC (PAINT)","10012503B0","misc_ref","MiscRef"
19777331,"206327931","2020-09-17","2020-10-01",0,"9658.92","1609.82","8049.10",12,"SCHAEFFLER UK LTD","18092001C1","misc_ref","MiscRef"
20331790,"352231066","2022-05-03","2022-08-15",0,"3887.39","647.90","3239.49",106,"LESJOFORS SPRINGS UK LTD","05052201B5","misc_ref","MiscRef"
20661120,"UKF098235","2023-05-24","2023-06-15",0,"1000.00","0.00","1000.00",20,"EURO CAR PARTS LIMITED T/AS VEGE UK","2505230339","misc_ref","MiscRef"
20249365,"672318","2022-01-28","2022-03-29",0,"214.19","35.70","178.49",56,"TOMO PARTS LTD (PAINT)","0302220269","misc_ref","MiscRef"
20811811,"A1744953/01","2023-11-16","2024-02-29",0,"331.20","55.20","276.00",104,"BM CATALYSTS","17112023","misc_ref","MiscRef"
14212575,"300299362","2018-10-11","2018-11-10",0,"165.24","27.54","137.70",28,"FERDINAND BILSTEIN UK LTD","1210180164","misc_ref","MiscRef"
20654700,"IN937501","2023-05-17","2023-06-30",0,"88.80","14.80","74.00",43,"ELRING PARTS CO.LTD.","1805230244","misc_ref","MiscRef"
14434018,"SINV018436","2019-03-15","2019-04-14",0,"6686.36","1114.39","5571.97",28,"PROCUREMENT INTERNATIONAL LTD","150319028A","misc_ref","MiscRef"
20053227,"5020487589","2021-06-17","2021-08-31",0,"180.40","30.07","150.33",74,"TTI -TECHTRONIC INDUSTRIES (UK) LTD","180621011F","misc_ref","MiscRef"
20317690,"125I101668","2022-01-02","2022-01-02",0,"45.93","7.66","38.27",8,"FORMULA ONE AUTOCENTRES LTD","140422011F","misc_ref","MiscRef"
14832822,"17663099","2020-01-02","2020-02-15",0,"27.65","4.61","23.04",42,"KLARIUS PRODUCTS LTD","03012020","misc_ref","MiscRef"
14902108,"17692681","2020-02-26","2020-03-15",0,"28.69","4.78","23.91",15,"KLARIUS PRODUCTS LTD","27022020","misc_ref","MiscRef"
14759539,"02056791","2019-10-31","2019-12-31",0,"30.96","5.16","25.80",59,"FERRARIS PISTON SERVICES LTD","01112019","misc_ref","MiscRef"
20776214,"18424025","2023-10-05","2023-11-15",0,"145.98","24.33","121.65",35,"KLARIUS PRODUCTS LTD","06102023","misc_ref","MiscRef"
21221119,"18733675","2025-02-12","2025-03-15",0,"81.82","13.64","68.18",30,"KLARIUS PRODUCTS LTD","13022025","misc_ref","MiscRef"
21141128,"222845","2024-11-14","2025-02-28",0,"447.64","74.61","373.03",106,"TURBOACTIVE LIMITED","171124023C","misc_ref","MiscRef"
14152163,"070/80607","2018-04-05","2018-06-04",0,"480.20","74.20","406.00",8,"HALFORDS AUTOCENTRES","06091802CC","misc_ref","MiscRef"
20611834,"18308383","2023-03-29","2023-04-15",0,"133.49","22.25","111.24",15,"KLARIUS PRODUCTS LTD","30032023","misc_ref","MiscRef"
19792524,"IT20020366","2020-09-17","2020-10-31",0,"4661.33","0.00","4661.33",53,"DAYCO EUROPE S.R.L.","051020028F","misc_ref","MiscRef"
20052215,"2257242407","2021-06-23","2021-08-31",0,"126.79","21.13","105.66",69,"ROBERT BOSCH LIMITED","23062021","misc_ref","MiscRef"
13683804,"17666626","2017-11-15","2018-01-31",0,"42.72","7.12","35.60",30,"FERRARIS PISTON SERVICES LTD","16112017","misc_ref","MiscRef"
20245970,"100641285","2022-01-28","2022-07-27",0,"37.44","6.24","31.20",172,"VALEO SERVICE UK LTD.","31012200E9","misc_ref","MiscRef"
14175288,"9580450397","2018-09-17","2018-10-30",0,"20804.15","3467.35","17336.80",195,"3M UNITED KINGDOM PLC (PAINT)","20091803CF","misc_ref","MiscRef"
20459973,"UKF081427","2022-09-28","2022-10-15",0,"975.00","0.00","975.00",25,"EURO CAR PARTS LIMITED T/AS VEGE UK","2909220166","misc_ref","MiscRef"
14593516,"UKF016182","2019-07-01","2019-08-15",0,"1576.00","0.00","1576.00",42,"EURO CAR PARTS LIMITED T/AS VEGE UK","050719017A","misc_ref","MiscRef"
14219229,"17420954","2018-10-16","2018-11-15",0,"635.47","105.91","529.56",29,"KLARIUS PRODUCTS LTD","17102018","misc_ref","MiscRef"
13763094,"17254964","2018-01-15","2018-02-15",0,"58.10","9.68","48.42",30,"KLARIUS PRODUCTS LTD","16012018","misc_ref","MiscRef"
14258662,"2257059454","2018-11-02","2019-01-31",0,"6986.60","1164.43","5822.17",84,"ROBERT BOSCH LIMITED","12111800FB","misc_ref","MiscRef"
21075317,"18631022","2024-09-11","2024-10-15",0,"99.64","16.61","83.03",30,"KLARIUS PRODUCTS LTD","12092024","misc_ref","MiscRef"
20014057,"0000416888","2021-05-10","2021-07-31",0,"91.42","15.24","76.18",80,"FREEMAN AUTOMOTIVE (UK) LIMITED","1105210165","misc_ref","MiscRef"
13873617,"85273272","2018-03-27","2018-04-10",0,"255.35","42.56","212.79",16,"SCHAEFFLER UK LTD","2803180272","misc_ref","MiscRef"
20405642,"A1568957/01","2022-07-22","2022-10-31",0,"100.40","16.73","83.67",98,"BM CATALYSTS","25072022","misc_ref","MiscRef"
13896209,"141558","2018-04-11","2018-05-30",0,"638.22","106.37","531.85",48,"FOREVER ENTERPRISES LTD","1204180157","misc_ref","MiscRef"
14380062,"17480485","2019-02-06","2019-03-15",0,"57.29","9.55","47.74",36,"KLARIUS PRODUCTS LTD","07022019","misc_ref","MiscRef"
20340615,"18129992","2022-05-12","2022-06-15",0,"149.03","24.84","124.19",28,"KLARIUS PRODUCTS LTD","13052022","misc_ref","MiscRef"
13884251,"A2220680103","2018-03-27","2018-04-26",0,"132.00","22.00","110.00",141,"ATS EUROMASTER LTD","0504180078","misc_ref","MiscRef"
19838449,"1252516","2020-11-09","2020-12-09",0,"779.33","129.89","649.44",21,"EXTRA PERSONNEL LIMITED","2011200189","misc_ref","MiscRef"
20899385,"18514076","2024-03-05","2024-04-15",0,"279.43","46.57","232.86",37,"KLARIUS PRODUCTS LTD","06032024","misc_ref","MiscRef"
14703878,"IT19025907","2019-09-13","2019-10-31",0,"22883.00","0.00","22883.00",36,"DAYCO EUROPE S.R.L.","2409190284","misc_ref","MiscRef"
19916160,"206406164","2021-01-25","2021-04-25",0,"39.59","6.60","32.99",87,"SCHAEFFLER UK LTD","2601210132","misc_ref","MiscRef"
14666223,"17595759","2019-08-27","2019-09-15",0,"50.27","8.38","41.89",34,"KLARIUS PRODUCTS LTD","28082019","misc_ref","MiscRef"
21180091,"18705211","2025-01-02","2025-02-15",0,"88.36","14.73","73.63",43,"KLARIUS PRODUCTS LTD","03012025","misc_ref","MiscRef"
20248122,"03797653","2022-02-01","2022-03-31",0,"19.50","3.25","16.25",57,"TOOLBANK CURTIS HOLT (PAINT)","020222010A","misc_ref","MiscRef"
14788136,"17645687","2019-11-21","2019-12-15",0,"52.82","8.80","44.02",21,"KLARIUS PRODUCTS LTD","22112019","misc_ref","MiscRef"
19806445,"42728","2020-10-02","2020-11-30",0,"17044.80","2840.80","14204.00",43,"LIFTMASTER LTD","1910200149","misc_ref","MiscRef"
14538566,"EEC795283","2019-05-30","2019-07-15",0,"116.40","19.40","97.00",49,"EUROPEAN EXHAUST & CATALYST LTD.","30051903F8","misc_ref","MiscRef"
21234632,"43192397","2025-02-27","2025-03-31",0,"208.42","34.74","173.68",28,"NORTHSIDE TRUCK & VAN LIMITED","280225004F","misc_ref","MiscRef"
20548941,"18211244","2022-10-05","2022-11-15",0,"35.57","5.93","29.64",8,"KLARIUS PRODUCTS LTD","19012023","misc_ref","MiscRef"
14530775,"SI-00453675","2019-05-21","2019-07-31",0,"5.68","0.95","4.73",69,"THE TOOL CONNECTION LTD","22051903B8","misc_ref","MiscRef"
20093174,"160014119","2021-08-06","2021-10-31",0,"265.14","44.19","220.95",81,"THE TOOL CONNECTION LTD","0908210138","misc_ref","MiscRef"
20584399,"18290359","2023-02-27","2023-03-15",0,"510.02","85.00","425.02",10,"KLARIUS PRODUCTS LTD","28022023","misc_ref","MiscRef"
20694314,"TA23014965","2023-06-30","2023-10-28",0,"60445.79","0.00","60445.79",116,"DENSO EUROPE BV","03072301D5","misc_ref","MiscRef"
20589674,"18293155","2023-03-03","2023-04-15",0,"98.28","16.38","81.90",39,"KLARIUS PRODUCTS LTD","06032023","misc_ref","MiscRef"
16200226,"132926","2020-07-30","2020-08-31",0,"219.13","36.52","182.61",26,"J CLARKE TRANSPORT (LICHFIELD) LIMI","0608200046","misc_ref","MiscRef"
14776310,"UKF023026","2019-11-12","2019-12-15",0,"3401.75","0.00","3401.75",29,"EURO CAR PARTS LIMITED T/AS VEGE UK","131119028D","misc_ref","MiscRef"
14652308,"A5270773974","2019-08-09","2019-09-08",0,"138.00","23.00","115.00",20,"ATS EUROMASTER LTD","160819002A","misc_ref","MiscRef"
14462199,"17512697","2019-04-03","2019-05-15",0,"1.58","0.26","1.32",36,"KLARIUS PRODUCTS LTD","04042019","misc_ref","MiscRef"
20187592,"6441957","2021-01-28","2021-03-29",0,"1013.76","168.96","844.80",299,"BANNER GROUP - T/A SUBEC WIPING SOLUTIONS","290121011F","misc_ref","MiscRef"
13982006,"19599916","2018-05-31","2018-07-31",0,"90.86","15.14","75.72",59,"FERRARIS PISTON SERVICES LTD","01062018","misc_ref","MiscRef"
21152166,"116275","2024-11-27","2025-01-31",0,"139.44","23.24","116.20",65,"GYS LTD","2811240208","misc_ref","MiscRef"
14177224,"351832004","2018-09-19","2018-11-30",0,"44.86","7.48","37.38",69,"LESJOFORS SPRINGS UK LTD","2109180003","misc_ref","MiscRef"
20711028,"18375476","2023-07-20","2023-08-15",0,"50.78","8.46","42.32",21,"KLARIUS PRODUCTS LTD","21072023","misc_ref","MiscRef"
13809055,"19563579","2018-02-02","2018-03-30",0,"71.94","11.99","59.95",40,"KELTRUCK LIMITED","160218005F","misc_ref","MiscRef"
20574071,"THI0501-230210A-500","2023-02-10","2023-04-11",1,"863.40","0.00","863.40",91,"TRAN HUNG INTERNATIONAL CO., LTD.","14022300EB","misc_ref","MiscRef"
14851310,"1517392","2019-12-31","2020-01-07",0,"15112.01","2518.67","12593.34",17,"NATIONAL ACCIDENT REPAIR GROUP LTD","200120031D","misc_ref","MiscRef"
20248876,"352207801","2022-02-01","2022-04-30",0,"149.76","24.96","124.80",85,"LESJOFORS SPRINGS UK LTD","03022201CE","misc_ref","MiscRef"
20104940,"301399174","2021-08-20","2022-01-17",0,"10.48","1.75","8.73",151,"FERDINAND BILSTEIN UK LTD","230821016E","misc_ref","MiscRef"
20302564,"18107354","2022-03-30","2022-04-15",0,"1794.37","299.06","1495.31",14,"KLARIUS PRODUCTS LTD","31032022","misc_ref","MiscRef"
20036255,"9581244395","2021-06-04","2021-08-03",0,"133.74","22.29","111.45",60,"3M UNITED KINGDOM PLC (PAINT)","07062104A3","misc_ref","MiscRef"
14767161,"02123592","2019-11-06","2020-01-31",0,"29.09","4.85","24.24",84,"FERRARIS PISTON SERVICES LTD","07112019","misc_ref","MiscRef"
14192268,"01393020","2018-09-13","2018-10-13",0,"857.18","88.64","768.54",27,"CASTLE WATER LTD","TW1216555146","misc_ref","MiscRef"
20733406,"7477224403","2023-08-15","2023-09-30",0,"148929.94","24821.66","124108.28",44,"AXALTA COATING SYSTEMS UK LTD (PAIN","16082300A4","misc_ref","MiscRef"
20579364,"11368062","2023-01-12","2023-02-11",0,"499.08","83.18","415.90",8,"MERLIN DIESEL SYSTEMS LTD","21022300E6","misc_ref","MiscRef"
19931704,"17869998","2021-02-09","2021-03-15",0,"50.20","8.37","41.83",30,"KLARIUS PRODUCTS LTD","10022021","misc_ref","MiscRef"
21092992,"CI0105798","2024-09-19","2024-12-05",0,"18.47","3.08","15.39",66,"UNIVERSAL COMPONENTS UK LTD","30092403A4","misc_ref","MiscRef"
20607917,"UKF093965","2023-03-24","2023-04-15",0,"2313.00","0.00","2313.00",23,"EURO CAR PARTS LIMITED T/AS VEGE UK","270323024C","misc_ref","MiscRef"
13623255,"CDI263265","2020-05-21","2020-07-31",0,"438.08","73.01","365.07",73,"CONTINENTAL DIRECT UK LTD","2205200027","misc_ref","MiscRef"
14951935,"0000169743","2020-04-02","2020-06-30",0,"439.20","73.20","366.00",86,"FOURSTONES PAPER MILL CO.LTD","06042000E8","misc_ref","MiscRef"
14137217,"INV12315","2018-08-24","2018-09-23",0,"201.60","33.60","168.00",23,"SIGN LANGUAGE LTD","29081800BD","misc_ref","MiscRef"
14417365,"12490588","2019-03-04","2019-05-31",0,"36.41","6.07","30.34",86,"FERRARIS PISTON SERVICES","05032019","misc_ref","MiscRef"
13856502,"17287472","2018-03-16","2018-04-15",0,"121.51","20.25","101.26",25,"KLARIUS PRODUCTS LTD","19032018","misc_ref","MiscRef"
14490550,"17524599","2019-04-25","2019-05-15",0,"91.43","15.24","76.19",14,"KLARIUS PRODUCTS LTD","26042019","misc_ref","MiscRef"
14510674,"00113798","2019-05-09","2019-07-31",0,"31.00","5.17","25.83",81,"FERRARIS PISTON SERVICES LTD","10052019","misc_ref","MiscRef"
19870616,"006354742","2020-11-10","2020-12-15",0,"193.53","0.00","193.53",12,"ANDREW PAGE 1917 LTD","11122015CF","misc_ref","MiscRef"
20886214,"6121083214","2024-02-16","2024-08-14",0,"177.47","29.58","147.89",175,"ZF SERVICES UK LTD","19022401F3","misc_ref","MiscRef"
13668777,"30535687","2017-10-23","2017-12-31",2,"30.71","0.00","30.71",100,"GKN SERVICE INTERNATIONAL GMBH","231017034D","misc_ref","MiscRef"
21200279,"OP/I736706","2024-11-14","2025-02-15",0,"12.28","2.05","10.23",43,"QUEST CONSUMABLES LIMITED","23012504E7","misc_ref","MiscRef"
21233741,"18743747","2025-02-26","2025-03-15",0,"63.43","10.57","52.86",16,"KLARIUS PRODUCTS LTD","27022025","misc_ref","MiscRef"
14662274,"SL05764061INV","2019-08-13","2019-09-30",0,"231.78","38.63","193.15",41,"NORTHGATE VEHICLE HIRE LTD","23081901FF","misc_ref","MiscRef"
13739602,"18070639","2018-01-02","2018-03-31",0,"12.10","2.02","10.08",84,"FERRARIS PISTON SERVS LTD BRISTOL","03012018","misc_ref","MiscRef"
13939415,"SIN001732","2018-01-25","2018-02-28",0,"255.51","42.59","212.92",9,"SUPERIOR FILTER PRODUCTS LTD","080518022B","misc_ref","MiscRef"
14711375,"A1246793","2019-09-27","2019-12-31",0,"4199.46","699.91","3499.55",93,"BM CATALYSTS","28092019","misc_ref","MiscRef"
20072945,"30002817","2021-07-14","2021-08-31",0,"3342.60","557.10","2785.50",46,"CUMBRIAN MARKETING (PAINT)","16072100F5","misc_ref","MiscRef"
21189251,"0000137530/S","2025-01-13","2025-02-28",0,"600.00","100.00","500.00",45,"PSS STEERING & HYDRAULIC DIV","130125018B","misc_ref","MiscRef"
20580041,"UKF091241","2023-02-21","2023-03-15",0,"1600.00","0.00","1600.00",20,"EURO CAR PARTS LIMITED T/AS VEGE UK","2302230327","misc_ref","MiscRef"
20472906,"UKF082256","2022-10-14","2022-11-15",0,"1050.00","0.00","1050.00",29,"EURO CAR PARTS LIMITED T/AS VEGE UK","1710220197","misc_ref","MiscRef"
14198875,"10966848","2018-10-03","2018-12-31",0,"8.21","1.37","6.84",90,"FERRARIS PISTON SERVICES LTD","04102018","misc_ref","MiscRef"
19774912,"17789891","2020-09-15","2020-10-15",0,"275.02","45.84","229.18",14,"KLARIUS PRODUCTS LTD","16092020","misc_ref","MiscRef"
19837381,"222098","2020-11-18","2021-01-02",0,"428.32","71.39","356.93",42,"MILLTEK SPORT LTD","1911200089","misc_ref","MiscRef"
20542913,"18262960","2023-01-11","2023-02-15",0,"368.00","61.33","306.67",29,"KLARIUS PRODUCTS LTD","12012023","misc_ref","MiscRef"
20641966,"6103162","2023-04-29","2023-08-27",2,"17215.26","0.00","17215.26",113,"NORMFEST GMBH","0405230161","misc_ref","MiscRef"
19794570,"17801871","2020-10-05","2020-11-15",0,"301.13","50.19","250.94",38,"KLARIUS PRODUCTS LTD","06102020","misc_ref","MiscRef"
20611447,"OP/I951391","2023-03-28","2023-05-27",0,"476.32","79.41","396.91",62,"VAN-LINE LTD (PAINT)","3003230205","misc_ref","MiscRef"
19874243,"027210141","2020-10-14","2020-11-15",0,"60.66","0.00","60.66",12,"ANDREW PAGE 1917 LTD","11122022EC","misc_ref","MiscRef"
20481805,"5120561227","2022-10-27","2022-12-11",0,"70.00","0.00","70.00",43,"MAERSK LOGISTICS AND SERVICES UK LTD - GBP","271022022A","misc_ref","MiscRef"
20014670,"17919961","2021-05-10","2021-06-15",0,"70.20","11.70","58.50",34,"KLARIUS PRODUCTS LTD","11052021","misc_ref","MiscRef"
14376572,"SI000722017","2019-02-04","2019-04-30",0,"34.48","5.74","28.74",83,"JACK SEALEY LIMITED","05021905DD","misc_ref","MiscRef"
19953287,"17882085","2021-03-02","2021-04-15",0,"798.08","133.01","665.07",43,"KLARIUS PRODUCTS LTD","03032021","misc_ref","MiscRef"
14182912,"17406910","2018-09-24","2018-10-15",0,"331.84","55.31","276.53",20,"KLARIUS PRODUCTS LTD","25092018","misc_ref","MiscRef"
19834411,"6120800238","2020-09-15","2021-03-14",0,"103.01","16.88","86.13",177,"ZF TRADING UK LTD","160920042D","misc_ref","MiscRef"
14380207,"17480760","2019-02-06","2019-03-15",0,"92.54","15.42","77.12",36,"KLARIUS PRODUCTS LTD","07022019","misc_ref","MiscRef"
20345760,"21615","2022-04-19","2022-06-18",0,"192.00","32.00","160.00",28,"DUDLEY MOTOR SERVICES LIMITED","20052200DF","misc_ref","MiscRef"
14442012,"12677301","2019-03-21","2019-05-31",0,"9.12","1.52","7.60",69,"FERRARIS PISTON SERVICES LTD","22032019","misc_ref","MiscRef"
20764883,"2257415503","2023-09-21","2024-02-18",0,"1470.84","245.14","1225.70",147,"ROBERT BOSCH LIMITED","2209230081","misc_ref","MiscRef"
20243920,"18071123","2022-01-26","2022-02-15",0,"264.48","44.08","220.40",15,"KLARIUS PRODUCTS LTD","27012022","misc_ref","MiscRef"
21204138,"OP/I749339","2024-12-13","2025-03-15",0,"671.80","111.96","559.84",71,"QUEST CONSUMABLES LIMITED","27012505A4","misc_ref","MiscRef"
13677784,"VI00139263","2017-10-30","2017-10-30",0,"16848.00","3432.00","13416.00",312,"SCANIA FINANCE GREAT BRITAIN LIMITE","09111701E4","misc_ref","MiscRef"
14637778,"17583312","2019-08-05","2019-09-15",0,"0.50","0.08","0.42",56,"KLARIUS PRODUCTS LTD","06082019","misc_ref","MiscRef"
19889215,"2257205314","2020-12-17","2021-02-28",0,"462.20","77.03","385.17",74,"ROBERT BOSCH LIMITED","17122020","misc_ref","MiscRef"
14037148,"17351653","2018-06-30","2018-07-15",0,"67.61","11.27","56.34",11,"KLARIUS PRODUCTS LTD","02072018","misc_ref","MiscRef"
20177694,"SA62242","2021-08-03","2021-10-02",0,"36.47","6.08","30.39",10,"SCHRADER SPECIAL PRODUCTS DIVISION","09112101A1","misc_ref","MiscRef"
20492386,"2222642502","2022-10-19","2023-02-16",0,"553.97","92.33","461.64",20,"HELLA (UK) LIMITED","20102201F7","misc_ref","MiscRef"
20637424,"CD60058274","2023-04-27","2023-05-31",0,"13247.71","2207.95","11039.76",34,"SPINFLO LTD BY THETFORD","2804230338","misc_ref","MiscRef"
14271985,"11470062","2018-11-19","2019-01-31",0,"32.11","5.35","26.76",72,"FERRARIS PISTON SERVICES LTD","20112018","misc_ref","MiscRef"
19871094,"015497856","2020-10-14","2020-11-15",0,"199.43","0.00","199.43",12,"ANDREW PAGE 1917 LTD","1112201788","misc_ref","MiscRef"
21081393,"304040296","2024-09-16","2025-03-15",0,"27.68","4.61","23.07",179,"FERDINAND BILSTEIN UK LTD","18092402AC","misc_ref","MiscRef"
20271187,"4522108253","2022-02-25","2022-03-15",0,"311.34","51.89","259.45",11,"PPG INDUSTRIES UK LTD (PAINT)","28022202E1","misc_ref","MiscRef"
19782313,"17793785","2020-09-22","2020-10-15",0,"8.02","1.34","6.68",7,"KLARIUS PRODUCTS LTD","23092020","misc_ref","MiscRef"
13682956,"0000160267","2017-11-10","2018-01-31",0,"2.40","0.40","2.00",77,"TECALEMIT GARAGE EQUIPMENT CO LTD","1511170052","misc_ref","MiscRef"
14722627,"9580792016","2019-10-04","2019-12-03",0,"1350.52","225.09","1125.43",60,"3M UNITED KINGDOM PLC (PAINT)","0710190422","misc_ref","MiscRef"
14051319,"IN632838","2018-07-10","2018-08-30",0,"11.90","1.98","9.92",52,"ELRING PARTS CO.LTD.","10071803CD","misc_ref","MiscRef"
13860672,"18860920","2018-03-20","2018-05-31",0,"63.49","10.58","52.91",70,"FERRARIS PISTON SERVICES LTD","21032018","misc_ref","MiscRef"
14573538,"17557247","2019-06-21","2019-07-15",0,"25.78","4.30","21.48",17,"KLARIUS PRODUCTS LTD","24062019","misc_ref","MiscRef"
20130207,"UKF057110","2021-09-20","2021-10-15",0,"600.00","0.00","600.00",56,"EURO CAR PARTS LIMITED T/AS VEGE UK","2109210275","misc_ref","MiscRef"
20976777,"376357","2024-06-17","2024-07-17",0,"2930.26","488.38","2441.88",25,"Trentside Products Limited","17062401E2","misc_ref","MiscRef"
13939730,"480844","2018-05-03","2018-06-30",0,"13.56","2.26","11.30",52,"TOMO MOTORPARTS","08051804A4","misc_ref","MiscRef"
14775526,"IW04781604","2019-11-12","2019-12-31",0,"353.40","0.00","353.40",48,"NORTHGATE VEHICLE HIRE LTD","1211190344","misc_ref","MiscRef"
20189710,"18038002","2021-11-22","2021-12-15",0,"122.96","20.49","102.47",22,"KLARIUS PRODUCTS LTD","23112021","misc_ref","MiscRef"
13830070,"014","2018-02-28","2018-03-14",0,"7410.00","1235.00","6175.00",14,"SULOGIC LIMITED","0103180253","misc_ref","MiscRef"
20234881,"A1506962","2022-01-17","2022-04-30",0,"444.70","74.12","370.58",101,"BM CATALYSTS","18012022","misc_ref","MiscRef"
14201729,"10984526","2018-10-05","2018-12-31",0,"48.92","8.15","40.77",88,"FPS LIVERPOOL","06102018","misc_ref","MiscRef"
20066184,"IN800792","2021-07-08","2021-08-31",0,"16.81","2.80","14.01",49,"ELRING PARTS CO.LTD.","090721015B","misc_ref","MiscRef"
16700866,"20-501599","2020-08-13","2020-10-12",0,"288.54","48.09","240.45",98,"PATREBCIAL UK","14082020","misc_ref","MiscRef"
